id,assignee_id,created_at,subject,description,status,submitter_id,requester_id,updated_at,due_at,about,business name,dept,emp id,product information,start date,subscription,tags
6585,7858096207,2018-09-04T19:20:03Z,Web Outage,THis is a problem ticket test,done,7858096207,26309753347,2018-09-08T20:01:38Z,,becoming_a_merchant__billing,Grass Roots Yard Services,finance,39169006,product_1,2018-09-12,silver,['training']
6589,,2018-09-04T21:00:10Z,Love your huge ice cream selection,You guys are the best and I love that I have four different options for ordering ice cream at 11 at night.,waiting,7858174327,7858174327,2018-12-04T03:32:28Z,,training,BASCO,finance,36240182,product_1,2019-01-12,,"['amer_region', 'apac', 'aus_nsw', 'no_csat', 'paid', 'plan_gold', 'vip_user']"
6590,,2018-09-04T21:00:11Z,Move to DC!,"Hi, you guys have been a lifesaver in so many ways during my time in SF, but I'm moving to DC next week! Move with me? ",open,7858174327,7858174327,2018-12-04T03:32:28Z,,billing,Movie Gallery,marketing__a,88051465,product_1,2019-06-06,bronze,"['amer_region', 'apac', 'aus_nsw', 'no_csat', 'paid', 'plan_gold', 'vip_user']"
6592,,2018-09-04T21:00:12Z,Thanks!,Thanks for the extra cookie in my lunch today (not that I needed it)!,open,7929180588,7929180588,2018-09-04T21:00:12Z,,complaint,Mansmann's Department Store,,77921474,product_2,2019-06-15,platinum,"['amer_region', 'apac', 'aus_nsw', 'emea', 'paid', 'plan_silver', 'vip_user']"
6593,8129791828,2018-09-04T21:00:13Z,Password reset needed please,"Hi, how do I reset my password? ",waiting,7858119547,7858119547,2018-09-12T23:01:53Z,,billing,Laughner's Cafeteria,marketing__a,15742934,product_2,2018-10-11,gold,"['amer_region', 'apac', 'aus_nsw', 'gold', 'paid', 'san_francisco', 'vip']"
6594,7858071167,2018-09-04T21:00:14Z,Refund,I'd like a refund of my recent order. The pizza was late and cold.,done,7929180588,7929180588,2018-09-10T19:01:34Z,,,Magna Gases,finance,36808193,product_3,2018-08-16,platinum,"['amer_region', 'apac', 'aus_nsw', 'emea', 'paid', 'plan_silver', 'vip_user']"
6595,,2018-09-05T01:49:26Z,Password Reset,Please reset my password,assigned,26395517047,27562100148,2018-12-04T03:34:49Z,,billing,ABCO Foods,,05538816,product_3,2018-08-05,gold,"['billing', 'gold']"
6596,8129791828,2018-09-05T17:00:09Z,Bring back the doughnuts!,"Hello. You used to sell doughnuts from Delia's Doughnut Emporium, but I can't seem to find that merchant in your app anymore. Can I still order delivery from them?",open,7858174327,7858174327,2018-12-04T03:32:27Z,,,Susie's Casuals,,50873677,product_3,2018-05-30,platinum,"['amer_region', 'apac', 'aus_nsw', 'no_csat', 'paid', 'plan_gold', 'vip_user']"
6597,,2018-09-05T17:00:10Z,Catering?,Hello. I love your app! Any chance you'd cater an event and bring all the food?,open,7858174327,7858174327,2018-12-04T03:32:27Z,,becoming_a_merchant__invoice,Paul's Record Hut,marketing__a,14987330,,2018-01-14,gold,"['amer_region', 'apac', 'aus_nsw', 'no_csat', 'paid', 'plan_gold', 'vip_user']"
6598,,2018-09-05T17:00:10Z,Help me reset my password,I can't log into your site. How do I reset my password?,open,7858067547,7858067547,2018-11-07T02:27:23Z,,becoming_a_merchant__billing,Showbiz Pizza Place,sales,42549477,product_2,2018-03-28,platinum,"['amer_region', 'apac', 'aus_nsw', 'chef_dequipe', 'paid', 'product_a', 'subscription_silver']"
6599,,2018-09-05T17:00:11Z,Help me reset my password,I can't log into your site. How do I reset my password?,open,7858119547,7858119547,2018-10-19T00:27:24Z,,food_delivery,Chief Auto Parts,marketing__a,23662428,product_1,2019-09-23,bronze,"['amer_region', 'apac', 'aus_nsw', 'gold', 'paid', 'san_francisco', 'vip']"
6600,,2018-09-05T17:00:12Z,Change CC info,"Hi, I would like to change my credit card info on my account. How can I do this?",waiting,7858174327,7858174327,2018-12-04T03:32:27Z,,complaint,FlowerTime,,64331760,product_1,2019-08-18,silver,"['amer_region', 'apac', 'aus_nsw', 'no_csat', 'paid', 'plan_gold', 'vip_user']"
6603,7858111247,2018-09-05T17:00:14Z,Move to DC!,"Hi, you guys have been a lifesaver in so many ways during my time in SF, but I'm moving to DC next week! Move with me? ",open,7858174327,7858174327,2018-12-04T03:32:26Z,,becoming_a_courier,Sunflower Market,marketing__a,87562228,product_3,2019-10-18,gold,"['amer_region', 'apac', 'aus_nsw', 'no_csat', 'paid', 'plan_gold', 'vip_user']"
6607,,2018-09-05T20:25:54Z,Phone Call from: Customer Name,"Call from: +1 (415) 890-3559
Time of call: September 05, 2018 01:25:21 PM
Answered by: Amanda Gamblin - CE",open,360097753587,361455267568,2018-09-05T20:27:38Z,,food_delivery,Parklane Hosiery,marketing__a,21327654,product_1,2019-10-29,silver,"['amer', 'latam', 'merchant', 'vip_org']"
6608,,2018-09-06T04:49:28Z,Phone Call from: Aza,"Call from: +61 416 150 781
Time of call: September 05, 2018 09:49:00 PM
Answered by: Aza Coward - CE",open,26395517047,363345880807,2018-12-04T03:34:49Z,,complaint,Integra Wealth,sales,80220563,product_3,2018-11-23,gold,['vip']
6610,7929155048,2018-09-06T17:00:10Z,"Move to Houston, Texas","I recently used your app while traveling in Austin, and I loved it. Any chance you'd consider expanding service to Houston, Texas?",waiting,7858067547,7858067547,2018-09-06T17:00:10Z,,becoming_a_courier,Custom Sound,marketing__b,02988106,product_2,2019-07-14,gold,"['amer_region', 'apac', 'aus_nsw', 'chef_dequipe', 'paid', 'product_a', 'subscription_silver']"
6612,,2018-09-06T17:00:11Z,Farmer's market deliveries?,Would you consider doing Saturday-only deliveries from the farmer's market? I'd love to get some fresh produce & flowers delivered.,open,7929180588,7929180588,2018-11-07T02:27:23Z,,becoming_a_merchant__billing,Body Toning,,45172439,,2019-04-12,bronze,"['amer_region', 'apac', 'aus_nsw', 'emea', 'paid', 'plan_silver', 'vip_user']"
6613,7858096207,2018-09-06T17:00:12Z,Help me reset my password,I can't log into your site. How do I reset my password?,waiting,7858174327,7858174327,2018-12-04T03:32:26Z,,complaint,HouseWorks!,finance,64436706,product_2,2018-10-07,bronze,"['amer_region', 'apac', 'aus_nsw', 'no_csat', 'paid', 'plan_gold', 'vip_user']"
6614,,2018-09-06T17:00:13Z,New vendor request,I wish you guys would add Snowman Pizza to your list of vendors. Their pepperoni pizza is on point!,new,7929180588,7929180588,2018-09-06T17:00:13Z,,billing,Brilliant Home Designs,customer_support,19847565,product_2,2018-06-16,silver,"['amer_region', 'apac', 'aus_nsw', 'emea', 'paid', 'plan_silver', 'vip_user']"
6615,,2018-09-06T17:00:13Z,Payment options,Why don't you let me use cash? I could pay the driver when he/she gets to my door.,new,7929180588,7929180588,2018-09-06T23:37:17Z,,billing,Integra Wealth Planners,marketing__b,38963806,,2018-01-20,gold,"['amer_region', 'apac', 'aus_nsw', 'emea', 'paid', 'plan_silver', 'vip_user']"
6616,8129791828,2018-09-06T17:00:14Z,Still being charged for deliveries,"I am a Premium member, but I keep getting charged for each delivery. What gives?",open,7929180588,7929180588,2018-09-06T17:00:14Z,,general_support_request,Strategy Consulting,,87620890,product_3,2019-11-10,gold,"['amer_region', 'apac', 'aus_nsw', 'emea', 'paid', 'plan_silver', 'vip_user']"
6617,7929155048,2018-09-06T17:00:15Z,Can't track my courier,"Hi, I really like your map feature, but today I was unable to track my courier. Are they any known issues with this? ",assigned,7858174327,7858174327,2018-12-04T03:32:26Z,,food_delivery,Blockbuster Music,customer_support,96243875,product_1,2018-05-03,,"['amer_region', 'apac', 'aus_nsw', 'no_csat', 'paid', 'plan_gold', 'vip_user']"
6618,,2018-09-06T17:00:16Z,Refund,I'd like a refund of my recent order. The pizza was late and cold.,open,7929180588,7929180588,2018-11-07T02:27:23Z,,general_support_request,McMahan's Furniture,sales,74507645,product_3,2019-10-05,bronze,"['amer_region', 'apac', 'aus_nsw', 'emea', 'paid', 'plan_silver', 'vip_user']"
6619,,2018-09-06T18:34:21Z,[Flagged] 'Delivery Process',"Knowledge Capture

Flagged from flag_ticket.link_to_source_ticket_link. | Edit article

# Delivery Process

Jennifer, last edited April 3, 2017

Once a customer requests an item, we'll look for the courier who's closest to the pickup spot and pair them up with the order.

This is outdated. Please review.",new,360097753587,360097753587,2018-09-06T18:34:21Z,,becoming_a_merchant__billing,White Hen Pantry,,00546388,product_1,2019-05-18,gold,"['amer', 'knowledge_capture_flagged_article', 'latam', 'merchant', 'vip_org']"
6620,,2018-09-07T08:13:03Z,Problem with my Order,I had a problem with my food delivery yesterday from Five Guys. The food was cold and a little bit later than the promised delivery time. What can be done?,new,364468316934,364468316934,2018-09-25T06:54:38Z,,becoming_a_merchant__invoice,Boys Markets,customer_support,04503354,product_3,2018-03-02,platinum,[]
6621,,2018-09-07T08:17:06Z,Problem with my Order,I had a problem with my food delivery yesterday from Five Guys. The food was cold and a little bit later than the promised delivery time. What can be done?,new,364468316934,364468316934,2018-09-25T06:54:38Z,,becoming_a_merchant__invoice,Today's Man,marketing__b,22729317,product_1,2019-06-23,gold,[]
6622,,2018-09-07T08:25:28Z,I have a problem with my order,I had a problem with my order last night. it was cold and the food arrived late. ,new,364468316934,364468316934,2018-09-25T06:54:38Z,,training,Specialty Restaurant Group,customer_support,89225019,product_2,2019-03-08,platinum,[]
6623,,2018-09-07T09:10:09Z,Problem with my Order,"I had a problem with my order, the food was late and cold.",retracted,364468316934,364468316934,2018-09-11T10:02:20Z,,becoming_a_merchant__billing,ManPower,customer_support,54489421,product_1,2018-11-22,silver,[]
6624,,2018-09-07T09:13:27Z,I have a problem with my order,I had a problem with my order. it was late and food was cold,new,364468316934,364468316934,2018-09-25T06:54:37Z,,,Warner Brothers Studio Store,sales,92037824,product_2,2018-10-30,gold,[]
6625,,2018-09-07T09:18:20Z,I had a problem with my order,I had an issue with order it was late and food was cold,new,364468316934,364468316934,2018-09-25T06:54:37Z,,becoming_a_merchant__billing,Disc Jockey,marketing__b,60617902,product_2,2019-08-02,silver,[]
6626,,2018-09-07T09:56:00Z,Delivery times,how long does it take?,new,364468316934,364468316934,2018-09-25T06:54:37Z,,becoming_a_merchant__invoice,Maurice The Pants Man,customer_support,70428191,,2019-10-06,silver,[]
6627,,2018-09-07T15:21:16Z,Phone Call from: Caller +1 (415) 449-7593,"Call from: +1 (415) 449-7593
Time of call: September 07, 2018 08:20:39 AM
Answered by: Clark Green - CE",open,22407851608,362149319487,2018-09-07T15:26:23Z,,billing,Romp,marketing__b,57339038,product_1,2019-11-26,bronze,"['amer', 'billing', 'gold', 'latam', 'merchant', 'vip_org']"
6628,7858111247,2018-09-07T19:13:28Z,Chat with Visitor 62157506,"Chat started: 2018-09-07 07:12 PM UTC
Served by: Lester Freamon

IP: 108.171.132.171
User Agent: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.75 Safari/537.36
Country: United States
City: Houston
URL: https://eatwell.zendesk.com/hc/en-us

The chat transcript will be appended when the agent or visitor leaves the chat.",open,365894539674,365894539674,2018-09-07T19:18:12Z,,general_support_request,Creative Wealth,marketing__b,88182188,product_1,2019-10-14,platinum,"['eat_well', 'goodbye_survey', 'zopim_chat', 'zopim_chat_ended']"
6629,7858111247,2018-09-07T19:17:02Z,Chat with Visitor 23270136,"Chat started: 2018-09-07 07:13 PM UTC
Served by: Lester Freamon

IP: 108.171.132.171
User Agent: Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Safari/537.36
Country: United States
City: Houston
URL: https://eatwell.zendesk.com/hc/en-us

The chat transcript will be appended when the agent or visitor leaves the chat.",open,365894583934,365894583934,2018-09-07T20:33:50Z,,becoming_a_merchant__billing,Mr. D's IGA,marketing__a,77843934,product_1,2019-05-20,gold,"['eat_well', 'escalations_manager', 'follow-up', 'gift_wrapping', 'zopim_chat', 'zopim_chat_ended']"
6630,7858111247,2018-09-07T19:56:53Z,Chat with Visitor 62157506,"Chat started: 2018-09-07 07:56 PM UTC
Served by: Lester Freamon

IP: 108.171.132.171
User Agent: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.75 Safari/537.36
Country: United States
City: Houston
URL: https://eatwell.zendesk.com/hc/en-us

The chat transcript will be appended when the agent or visitor leaves the chat.",assigned,365885401633,365885401633,2018-09-07T19:57:38Z,,billing,Soul Sounds Unlimited,customer_support,61573720,product_3,2018-03-15,platinum,"['eat_well', 'goodbye_survey', 'shortcut_nmt', 'zopim_chat', 'zopim_chat_ended']"
6631,7858111247,2018-09-07T20:43:05Z,Phone Call to: Caller +1 (608) 628-4363,"Call to: +1 (608) 628-4363
Time of call: September 07, 2018 01:42:57 PM
Called by: Lester Freamon - CE",assigned,7858111247,361036107807,2018-09-07T20:43:14Z,,becoming_a_courier,Century House,marketing__a,10806294,,2019-08-21,platinum,[]
6632,,2018-09-07T21:00:11Z,Catering?,Hello. I love your app! Any chance you'd cater an event and bring all the food?,waiting,7858174327,7858174327,2018-12-04T03:32:26Z,,becoming_a_merchant__billing,Enrich Garden Services,marketing__b,72381566,product_1,2018-12-19,bronze,"['amer_region', 'apac', 'aus_nsw', 'no_csat', 'paid', 'plan_gold', 'vip_user']"
6633,,2018-09-07T21:00:11Z,SPRING promo code error,Hi! I cannot get the SPRING promo code to work on my order. Can you help ASAP?,assigned,7858119547,7858119547,2018-11-07T02:27:24Z,,training,Pay'N Takeit,marketing__a,08229804,,2018-04-19,gold,"['amer_region', 'apac', 'aus_nsw', 'co-op', 'gold', 'paid', 'san_francisco', 'vip']"
6634,,2018-09-07T21:00:12Z,Payment Info,How do I change my payment information? The credit card I have on file is expired.,new,7858174327,7858174327,2018-12-04T03:32:25Z,,becoming_a_merchant__invoice,Target Source,marketing__b,30081878,,2018-08-13,gold,"['amer_region', 'apac', 'aus_nsw', 'no_csat', 'paid', 'plan_gold', 'vip_user']"
6635,,2018-09-07T21:00:13Z,Frozen map,I can't track my courier. My map is frozen. Any ideas on how to fix this?,waiting,7858067547,7858067547,2018-09-07T21:00:14Z,,training,Fretter,customer_support,04503354,product_3,2018-02-13,silver,"['amer_region', 'apac', 'aus_nsw', 'chef_dequipe', 'paid', 'product_a', 'subscription_silver']"
6637,23783206948,2018-09-07T21:00:14Z,Give Dave a raise,Dave was crazy fast. Like super super fast.,assigned,7929180588,7929180588,2018-09-10T00:12:46Z,,food_delivery,The Fox and Hound ,finance,36494216,product_2,2018-02-05,gold,"['amer_region', 'apac', 'aus_nsw', 'emea', 'escalated', 'general_support_request', 'gold', 'paid', 'plan_silver', 'vip_user']"
6638,7858111247,2018-09-07T21:00:14Z,Refund,I'd like a refund of my recent order. The pizza was late and cold.,assigned,7858119547,7858119547,2018-09-17T22:01:22Z,,complaint,Asian Junction,marketing__a,50012955,,2018-01-02,gold,"['amer_region', 'apac', 'aus_nsw', 'co-op', 'gold', 'paid', 'san_francisco', 'vip']"
6639,8129791828,2018-09-07T21:00:15Z,Refund,I'd like a refund of my recent order. The pizza was late and cold.,assigned,7858067547,7858067547,2018-09-07T21:00:16Z,,training,Asian Fusion,marketing__a,48808972,,2019-07-01,,"['amer_region', 'apac', 'aus_nsw', 'chef_dequipe', 'paid', 'product_a', 'subscription_silver']"
6640,,2018-09-07T21:00:16Z,Refund,I'd like a refund of my recent order. The pizza was late and cold.,waiting,7929180588,7929180588,2018-09-07T21:00:17Z,,becoming_a_merchant__invoice,Gamble-Skogmo,marketing__a,39108085,,2018-05-13,silver,"['amer_region', 'apac', 'aus_nsw', 'emea', 'paid', 'plan_silver', 'vip_user']"
6641,,2018-09-07T21:00:16Z,Refund,I'd like a refund of my recent order. The pizza was late and cold.,waiting,7929180588,7929180588,2018-09-07T21:00:17Z,,complaint,E-zhe Source,marketing__b,68184813,,2019-08-29,silver,"['amer_region', 'apac', 'aus_nsw', 'emea', 'paid', 'plan_silver', 'vip_user']"
6643,,2018-09-07T21:00:17Z,Local Farmers Markets,"Hi, are there any future plans to include mid-week farmer's market deliveries?",waiting,7929180588,7929180588,2018-09-07T21:00:18Z,,training,Gallenkamp,marketing__a,68947160,product_1,2018-08-06,platinum,"['amer_region', 'apac', 'aus_nsw', 'emea', 'paid', 'plan_silver', 'vip_user']"
6644,7929155048,2018-09-10T15:00:19Z,Gross,Hello. I ordered the Fennel Ice Cream from Ice Cold Creamery but it tasted like a tree branch. Can I please try something else at no charge?,assigned,7858174327,7858174327,2018-12-04T03:32:25Z,,billing,Pacific Stereo,finance,95032516,,2019-06-12,gold,"['amer_region', 'apac', 'aus_nsw', 'no_csat', 'paid', 'plan_gold', 'vip_user']"
6647,22407851608,2018-09-10T15:00:21Z,I can't sign in,Help! I can't sign into your site and I need to order tons of rootbeer for a party I'm hosting!,done,7858119547,7858119547,2018-09-15T18:02:43Z,,becoming_a_courier,Monk Real Estate Service,,77624977,,2019-01-28,bronze,"['amer_region', 'apac', 'aus_nsw', 'co-op', 'gold', 'paid', 'san_francisco', 'vip']"
6648,,2018-09-10T15:00:21Z,Password reset needed please,"Hi, how do I reset my password? ",assigned,7929180588,7929180588,2018-09-10T15:00:21Z,,,Electric Avenue,,24030668,product_2,2019-08-26,platinum,"['amer_region', 'apac', 'aus_nsw', 'emea', 'paid', 'plan_silver', 'vip_user']"
6649,,2018-09-10T15:00:22Z,Damaged order,"Hey there- I ordered a burrito, chips & guac, but my chips were all shaken up and broken. Can I get a refund on those? ",waiting,7858174327,7858174327,2018-12-04T03:32:37Z,,food_delivery,Circuit City,finance,39516064,product_3,2019-03-04,silver,"['amer_region', 'apac', 'aus_nsw', 'no_csat', 'paid', 'plan_gold', 'vip_user']"
6650,,2018-09-10T15:00:22Z,App freezes when logging in,"Hi, Whenever I try to log in to your app, it freezes up on my phone. I'm using a Blackberry- could that be the issue?",open,7858067547,7858067547,2018-09-10T15:00:22Z,,food_delivery,Brilliant Home Designs,sales,81037957,,2018-05-13,silver,"['amer_region', 'apac', 'aus_nsw', 'chef_dequipe', 'paid', 'product_a', 'subscription_silver']"
6651,,2018-09-10T15:00:23Z,Refund,I'd like a refund of my recent order. The pizza was late and cold.,waiting,7858067547,7858067547,2018-11-07T02:27:24Z,,becoming_a_merchant__invoice,Newhair,sales,93086981,product_1,2018-11-02,gold,"['amer_region', 'apac', 'aus_nsw', 'chef_dequipe', 'paid', 'product_a', 'subscription_silver']"
6653,7858096207,2018-09-10T15:00:24Z,Expanded delivery hours,"Hi, I'd really love it if you expanded your delivery hours until 3am Monday through Saturday. I work 3rd shift and could sometimes us an energy drink pick-me-up.",done,7858174327,7858174327,2018-09-17T20:02:40Z,,becoming_a_courier,Source Club,,50031511,,2019-05-05,platinum,"['plan_gold', 'vip_user']"
6655,7858096207,2018-09-10T15:00:25Z,Refund,I'd like a refund of my recent order. The pizza was late and cold.,done,7858067547,7858067547,2018-09-17T20:02:40Z,,complaint,Ideal Garden Maintenance,customer_support,30847525,product_3,2019-08-02,,"['amer_region', 'apac', 'aus_nsw', 'chef_dequipe', 'paid', 'product_a', 'subscription_silver']"
6656,7929155048,2018-09-10T15:00:26Z,Dan is awesome!,"Dan delivered my dinner in 20 minutes with the biggest smile! Thanks, Dan!",assigned,7858067547,7858067547,2018-09-10T15:00:27Z,,becoming_a_courier,The Polka Dot Bear Tavern,customer_support,18032475,product_2,2018-09-25,platinum,"['amer_region', 'apac', 'aus_nsw', 'chef_dequipe', 'paid', 'product_a', 'subscription_silver']"
6657,,2018-09-10T15:00:26Z,Can't track my courier,"Hi, I really like your map feature, but today I was unable to track my courier. Are they any known issues with this? ",assigned,7858174327,7858174327,2018-12-04T03:32:36Z,,complaint,Olympic Sports,customer_support,49828412,product_1,2019-06-21,bronze,"['amer_region', 'apac', 'aus_nsw', 'no_csat', 'paid', 'plan_gold', 'vip_user']"
6658,22407851608,2018-09-10T15:00:27Z,I want to work for EatWell! ,I love your app so much that I want to work with you guys! Do you have any openings?,done,7858067547,7858067547,2018-09-15T18:02:43Z,,becoming_a_courier,Nedick's,,11800234,product_3,2019-02-15,silver,"['amer_region', 'apac', 'aus_nsw', 'chef_dequipe', 'paid', 'product_a', 'subscription_silver']"
6659,,2018-09-10T15:00:27Z,Password Help,Please help me reset my password.,assigned,7929180588,7929180588,2018-09-10T15:00:27Z,,complaint,Musicland,customer_support,24636518,product_1,2018-04-25,,"['amer_region', 'apac', 'aus_nsw', 'emea', 'paid', 'plan_silver', 'vip_user']"
6661,7858111247,2018-09-10T15:00:29Z,Password Help,Please help me reset my password.,open,7929180588,7929180588,2018-09-10T15:00:29Z,,billing,Omni Source,marketing__a,20862038,product_1,2018-09-19,bronze,"['amer_region', 'apac', 'aus_nsw', 'emea', 'paid', 'plan_silver', 'vip_user']"
6663,22407851608,2018-09-10T15:00:30Z,Can't remember password,My password has slipped my mind. Can you tell me what it is?,done,7858174327,7858174327,2018-09-15T18:02:43Z,,general_support_request,Better Business Ideas and Services,marketing__a,23400240,product_3,2019-10-14,platinum,"['plan_gold', 'vip_user']"
6664,7858096207,2018-09-10T15:44:46Z,Phone Call from: Jimmy McNulty - CE,"Call from: +1 (608) 692-4807
Time of call: September 10, 2018 08:44:24 AM
Answered by: Bunk Moreland - CE",done,7858096207,7929180588,2018-09-14T16:03:13Z,,becoming_a_merchant__billing,Atlas Realty,marketing__b,04027435,,2018-06-11,,"['amer_region', 'apac', 'aus_nsw', 'complaint', 'emea', 'paid', 'plan_silver', 'vip_user']"
6665,7858096207,2018-09-10T16:24:09Z,Phone Call from: Jimmy McNulty - CE,"Call from: +1 (608) 692-4807
Time of call: September 10, 2018 09:23:32 AM
Answered by: Bunk Moreland - CE",done,7858096207,7929180588,2018-09-14T17:03:42Z,,becoming_a_courier,Matrix Architectural Service ,marketing__b,91249658,product_2,2018-08-02,silver,"['amer_region', 'apac', 'aus_nsw', 'complaint', 'emea', 'paid', 'plan_silver', 'vip_user']"
6667,7858111247,2018-09-10T18:50:33Z,Chat with Visitor 62157506,"Chat started: 2018-09-10 06:49 PM UTC
Served by: Lester Freamon

IP: 108.171.132.171
User Agent: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.75 Safari/537.36
Country: United States
City: Houston
URL: https://eatwell.zendesk.com/hc/en-us/categories/203069628-I-m-a-Customer

The chat transcript will be appended when the agent or visitor leaves the chat.",open,366003450933,366003450933,2018-09-10T18:58:22Z,,becoming_a_merchant__invoice,Good Guys,sales,65406677,product_1,2018-02-14,,"['eat_well', 'zopim_chat', 'zopim_chat_ended']"
6668,7858111247,2018-09-10T18:50:53Z,Chat with Visitor 97813388,"Chat started: 2018-09-10 06:50 PM UTC
Served by: Lester Freamon

IP: 108.171.132.171
User Agent: Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.75 Safari/537.36
Country: United States
City: Houston
URL: https://eatwell.zendesk.com/hc/en-us

The chat transcript will be appended when the agent or visitor leaves the chat.",assigned,366006437014,366006437014,2018-09-10T19:26:58Z,,food_delivery,Megatronic Plus,finance,41042746,product_2,2018-11-16,,"['eat_well', 'gift_wrapping', 'zopim_chat', 'zopim_chat_ended']"
6669,7858111247,2018-09-10T18:53:09Z,Chat with Visitor 46214649,"Chat started: 2018-09-10 06:52 PM UTC
Served by: Lester Freamon

IP: 108.171.132.171
User Agent: Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.75 Safari/537.36
Country: United States
City: Houston
URL: https://eatwell.zendesk.com/hc/en-us

The chat transcript will be appended when the agent or visitor leaves the chat.",assigned,366006469294,366006469294,2018-09-10T18:59:23Z,,becoming_a_merchant__billing,Childs Restaurants,marketing__b,53034845,product_3,2019-03-27,silver,"['eat_well', 'zopim_chat', 'zopim_chat_ended']"
6673,7858096207,2018-09-11T13:24:36Z,Delivery,Delivery,done,366033715794,366033715794,2018-09-17T20:02:40Z,,becoming_a_courier,National Hardgoods Distributors,finance,25544255,,2019-07-23,silver,['food_delivery']
6675,,2018-09-11T16:17:29Z,Chat with Clark Kent,"Chat started: 2018-09-11 04:16 PM UTC
Served by: Amanda

IP: 99.89.38.253
User Agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.1.2 Safari/605.1.15
Country: United States
City: Benicia
URL: https://eatwell.zendesk.com/hc/en-us

The chat transcript will be appended when the agent or visitor leaves the chat.",assigned,363283306088,363283306088,2018-09-11T16:22:45Z,,becoming_a_merchant__billing,Bresler's Ice Cream,customer_support,72170826,product_1,2019-09-21,,"['amer', 'eat_well', 'latam', 'merchant', 'plan_silver', 'vip_org', 'zopim_chat', 'zopim_chat_ended']"
6676,,2018-09-11T16:40:22Z,Chat with Clark Kent,"Chat started: 2018-09-11 04:28 PM UTC
Served by: Amanda

IP: 99.89.38.253
User Agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.1.2 Safari/605.1.15
Country: United States
City: Benicia
URL: https://eatwell.zendesk.com/hc/en-us

The chat transcript will be appended when the agent or visitor leaves the chat.",assigned,363283306088,363283306088,2018-09-11T16:49:21Z,,training,Keeney's,finance,51365639,product_1,2018-05-13,silver,"['amer', 'eat_well', 'latam', 'merchant', 'plan_silver', 'vip_org', 'zopim_chat', 'zopim_chat_ended']"
6677,22407851608,2018-09-11T17:19:02Z,Internet Outage,"Was on the ticket queue at 10:18am PT, and noticed many tickets come in regarding the internet on the 5th and 6th floor being out.

Kicking off Problem Incident Workflow",done,22407851608,22407851608,2018-09-15T18:02:43Z,,becoming_a_merchant__billing,Fayva,marketing__b,19219826,product_2,2019-11-25,bronze,['becoming_a_merchant']
6678,,2018-09-11T17:34:04Z,Chat with Clark Kent,"Chat started: 2018-09-11 05:33 PM UTC
Served by: Amanda

IP: 99.89.38.253
User Agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.1.2 Safari/605.1.15
Country: United States
City: Benicia
URL: https://eatwell.zendesk.com/hc/en-us/requests/new

The chat transcript will be appended when the agent or visitor leaves the chat.",assigned,363283306088,363283306088,2018-09-11T18:04:47Z,,billing,Electric Avenue,sales,92067911,,2019-04-18,silver,"['amer', 'eat_well', 'employment_opportunity', 'gift_wrapping', 'latam', 'merchant', 'plan_silver', 'vip_org', 'zopim_chat', 'zopim_chat_ended']"
6679,,2018-09-11T18:53:35Z,Missed Chat with Clark Kent,"Chat started: 2018-09-11 06:23 PM UTC
Served by: Amanda

IP: 99.89.38.253
User Agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.1.2 Safari/605.1.15
Country: United States
City: Benicia
URL: https://eatwell.zendesk.com/hc/en-us/requests/new",assigned,363283306088,363283306088,2018-09-11T18:53:36Z,,food_delivery,Hanover Shoe,finance,11091886,product_1,2019-01-01,bronze,"['amer', 'eat_well', 'latam', 'merchant', 'plan_silver', 'vip_org', 'zopim_chat', 'zopim_chat_ended', 'zopim_chat_missed']"
6680,7858096207,2018-09-11T21:00:08Z,Order delay,My Courier disappeared and my order was never delivered this morning. Can I please get an explanation and a refund?,waiting,7858119547,7858119547,2018-09-19T23:01:28Z,,becoming_a_merchant__invoice,Fit Tonic,customer_support,18506663,product_3,2018-09-27,bronze,"['amer_region', 'apac', 'aus_nsw', 'co-op', 'gold', 'no_csat', 'paid', 'san_francisco', 'vip']"
